Starting job SecondRun at 17:48 09/11/2025.
[statistics] connecting to socket on port 3445
[statistics] connected
.--------------+---------+----------+---------------+--------------+--------.
|                               Before Update                               |
|=-------------+---------+----------+---------------+--------------+-------=|
|membership_key|member_id|member_key|membership_type|effective_date|end_date|
|=-------------+---------+----------+---------------+--------------+-------=|
|500           |MEM000497|500       |Premium        |30-07-2023    |null    |
'--------------+---------+----------+---------------+--------------+--------'

Going to sleep
Woke up
Control File is arrived
.----------+---------+------+-------------+---------------+---------+-------------+--------------+-----------+----------+-------------.
|                                                              tLogRow_1                                                              |
|=---------+---------+------+-------------+---------------+---------+-------------+--------------+-----------+----------+------------=|
|member_key|member_id|gender|geography_key|membership_type|join_date|member_status|effective_date|expiry_date|is_current|date_of_birth|
|233       |MEM000360|O     |1152         |Family         |19-07-2024|Active       |19-07-2024    |null       |true      |29-12-1986   |
|234       |MEM000362|F     |1152         |Basic          |24-08-2025|Active       |24-08-2025    |null       |true      |29-10-1959   |
|235       |MEM000364|M     |1152         |Premium        |05-04-2025|Active       |05-04-2025    |null       |true      |13-12-1971   |
|236       |MEM000370|F     |1152         |Basic          |22-12-2024|Inactive     |22-12-2024    |null       |true      |18-03-2006   |
|237       |MEM000372|F     |1152         |Basic          |26-11-2023|Active       |26-11-2023    |null       |true      |24-10-1964   |
|238       |MEM000386|F     |1152         |Basic          |30-08-2025|Active       |30-08-2025    |null       |true      |17-12-1993   |
|239       |MEM000345|M     |77           |Premium        |18-03-2023|Active       |18-03-2023    |null       |true      |10-07-1972   |
|240       |MEM000355|F     |77           |Student        |08-11-2023|Active       |08-11-2023    |null       |true      |17-08-2004   |
|241       |MEM000357|M     |77           |Basic          |22-02-2025|Inactive     |22-02-2025    |null       |true      |05-01-2003   |
|242       |MEM000367|O     |77           |Premium        |06-05-2024|Inactive     |06-05-2024    |null       |true      |12-03-1995   |
|243       |MEM000368|O     |77           |Family         |20-09-2023|Active       |20-09-2023    |null       |true      |30-05-1966   |
|244       |MEM000374|M     |77           |Student        |14-12-2023|Active       |14-12-2023    |null       |true      |14-01-2005   |
|245       |MEM000384|M     |77           |Premium        |24-05-2025|Active       |24-05-2025    |null       |true      |23-10-1976   |
|246       |MEM000385|F     |77           |Basic          |22-04-2023|Active       |22-04-2023    |null       |true      |19-08-1994   |
|247       |MEM000387|M     |77           |Family         |15-08-2023|Active       |15-08-2023    |null       |true      |21-02-1980   |
|248       |MEM000388|M     |77           |Basic          |31-05-2025|Active       |31-05-2025    |null       |true      |29-03-1984   |
|249       |MEM000342|F     |753          |Premium        |17-01-2025|Active       |17-01-2025    |null       |true      |03-05-1979   |
|250       |MEM000343|F     |753          |Basic          |04-06-2023|Active       |04-06-2023    |null       |true      |14-02-1993   |
|251       |MEM000351|F     |753          |Basic          |20-01-2025|Inactive     |20-01-2025    |null       |true      |11-07-1996   |
|252       |MEM000361|M     |753          |Family         |08-03-2024|Active       |08-03-2024    |null       |true      |23-07-1964   |
|253       |MEM000365|M     |753          |Family         |17-01-2023|Active       |17-01-2023    |null       |true      |16-06-1976   |
|254       |MEM000369|F     |753          |Student        |26-01-2023|Inactive     |26-01-2023    |null       |true      |04-08-2006   |
|255       |MEM000371|M     |753          |Student        |13-09-2025|Active       |13-09-2025    |null       |true      |02-03-2001   |
|256       |MEM000376|M     |753          |Basic          |31-01-2025|Active       |31-01-2025    |null       |true      |22-09-1979   |
|257       |MEM000390|M     |1796         |Premium        |21-03-2023|Active       |21-03-2023    |null       |true      |06-05-1974   |
|258       |MEM000395|M     |1796         |Premium        |20-08-2023|Inactive     |20-08-2023    |null       |true      |23-01-1961   |
|259       |MEM000399|M     |1796         |Family         |04-03-2024|Inactive     |04-03-2024    |null       |true      |02-10-1980   |
|260       |MEM000400|F     |1796         |Senior         |14-05-2023|Active       |14-05-2023    |null       |true      |23-06-1956   |
|261       |MEM000407|M     |1796         |Basic          |23-11-2023|Active       |23-11-2023    |null       |true      |14-03-1982   |
|262       |MEM000408|M     |1796         |Premium        |21-01-2024|Active       |21-01-2024    |null       |true      |01-03-1988   |
|263       |MEM000427|M     |1796         |Basic          |24-02-2024|Active       |24-02-2024    |null       |true      |20-04-1997   |
|264       |MEM000434|F     |1796         |Basic          |17-03-2024|Inactive     |17-03-2024    |null       |true      |21-12-2000   |
|265       |MEM000392|O     |1152         |Premium        |06-12-2022|Active       |06-12-2022    |null       |true      |15-12-1974   |
|266       |MEM000393|M     |1152         |Basic          |08-04-2023|Active       |08-04-2023    |null       |true      |31-03-1959   |
|267       |MEM000398|F     |1152         |Basic          |28-12-2022|Active       |28-12-2022    |null       |true      |01-01-1996   |
|268       |MEM000404|F     |1152         |Family         |24-12-2022|Active       |24-12-2022    |null       |true      |23-03-1990   |
|269       |MEM000405|F     |1152         |Premium        |18-11-2024|Inactive     |18-11-2024    |null       |true      |25-10-1995   |
|270       |MEM000406|M     |1152         |Premium        |09-04-2024|Active       |09-04-2024    |null       |true      |18-06-1980   |
|271       |MEM000411|M     |1152         |Basic          |24-07-2023|Active       |24-07-2023    |null       |true      |25-01-1992   |
|272       |MEM000412|F     |1152         |Basic          |05-01-2023|Active       |05-01-2023    |null       |true      |04-06-1991   |
|273       |MEM000416|M     |1152         |Basic          |22-06-2025|Active       |22-06-2025    |null       |true      |05-07-1988   |
|274       |MEM000396|F     |77           |Basic          |10-08-2024|Active       |10-08-2024    |null       |true      |07-10-1998   |
|275       |MEM000401|F     |77           |Basic          |08-12-2022|Active       |08-12-2022    |null       |true      |11-03-1982   |
|276       |MEM000403|M     |77           |Basic          |09-12-2023|Active       |09-12-2023    |null       |true      |07-11-2003   |
|277       |MEM000410|F     |77           |Basic          |24-01-2023|Inactive     |24-01-2023    |null       |true      |12-10-2003   |
|278       |MEM000415|M     |77           |Family         |08-11-2022|Inactive     |08-11-2022    |null       |true      |11-04-1967   |
|279       |MEM000425|F     |77           |Basic          |28-09-2024|Active       |28-09-2024    |null       |true      |06-02-1991   |
|280       |MEM000429|F     |77           |Basic          |28-02-2025|Active       |28-02-2025    |null       |true      |23-12-1996   |
|281       |MEM000432|F     |77           |Premium        |30-11-2022|Active       |30-11-2022    |null       |true      |21-04-1992   |
|282       |MEM000436|M     |77           |Family         |09-10-2025|Active       |09-10-2025    |null       |true      |20-04-1965   |
|283       |MEM000394|M     |753          |Family         |27-11-2023|Inactive     |27-11-2023    |null       |true      |11-03-1995   |
|284       |MEM000402|F     |753          |Basic          |18-01-2023|Active       |18-01-2023    |null       |true      |09-08-1995   |
|285       |MEM000409|M     |753          |Premium        |14-01-2023|Active       |14-01-2023    |null       |true      |03-12-1973   |
|286       |MEM000413|M     |753          |Family         |03-12-2024|Active       |03-12-2024    |null       |true      |03-06-1983   |
|287       |MEM000414|F     |753          |Basic          |19-08-2024|Active       |19-08-2024    |null       |true      |16-04-1962   |
|288       |MEM000418|M     |753          |Premium        |06-11-2023|Active       |06-11-2023    |null       |true      |15-01-1983   |
|289       |MEM000430|F     |753          |Premium        |14-12-2024|Active       |14-12-2024    |null       |true      |17-01-1978   |
|290       |MEM000431|M     |753          |Student        |07-01-2024|Active       |07-01-2024    |null       |true      |16-04-2007   |
|291       |MEM000437|M     |1796         |Senior         |08-12-2023|Active       |08-12-2023    |null       |true      |10-12-1953   |
|292       |MEM000440|M     |1796         |Student        |27-03-2023|Active       |27-03-2023    |null       |true      |22-10-2003   |
|293       |MEM000442|F     |1796         |Family         |18-11-2024|Inactive     |18-11-2024    |null       |true      |22-02-1991   |
|294       |MEM000445|F     |1796         |Senior         |26-08-2024|Active       |26-08-2024    |null       |true      |27-10-1957   |
|295       |MEM000452|F     |1796         |Basic          |01-06-2023|Active       |01-06-2023    |null       |true      |14-07-1969   |
|296       |MEM000455|F     |1796         |Basic          |24-08-2023|Active       |24-08-2023    |null       |true      |02-08-2000   |
|297       |MEM000463|M     |1796         |Premium        |29-03-2025|Active       |29-03-2025    |null       |true      |10-10-1998   |
|298       |MEM000472|F     |1796         |Family         |21-12-2024|Active       |21-12-2024    |null       |true      |02-02-1997   |
|299       |MEM000444|M     |1152         |Premium        |11-01-2023|Active       |11-01-2023    |null       |true      |04-01-1995   |
|300       |MEM000449|M     |1152         |Premium        |05-11-2022|Active       |05-11-2022    |null       |true      |07-08-1977   |
|301       |MEM000451|M     |1152         |Family         |29-12-2022|Active       |29-12-2022    |null       |true      |02-02-1992   |
|302       |MEM000453|F     |1152         |Family         |04-10-2023|Active       |04-10-2023    |null       |true      |07-01-1967   |
|303       |MEM000454|M     |1152         |Basic          |11-09-2025|Active       |11-09-2025    |null       |true      |25-04-2004   |
|304       |MEM000456|M     |1152         |Basic          |05-05-2024|Active       |05-05-2024    |null       |true      |21-01-1956   |
|305       |MEM000461|F     |1152         |Premium        |17-02-2025|Inactive     |17-02-2025    |null       |true      |15-12-1989   |
|306       |MEM000464|F     |1152         |Basic          |19-01-2023|Active       |19-01-2023    |null       |true      |18-09-1952   |
|307       |MEM000448|M     |77           |Premium        |18-11-2024|Inactive     |18-11-2024    |null       |true      |26-10-1998   |
|308       |MEM000479|F     |77           |Basic          |06-11-2023|Active       |06-11-2023    |null       |true      |19-02-2002   |
|309       |MEM000481|M     |77           |Premium        |29-08-2025|Active       |29-08-2025    |null       |true      |06-08-1995   |
|310       |MEM000485|M     |77           |Basic          |09-03-2024|Active       |09-03-2024    |null       |true      |05-03-1980   |
|311       |MEM000439|M     |753          |Basic          |03-09-2023|Inactive     |03-09-2023    |null       |true      |06-04-1980   |
|312       |MEM000441|M     |753          |Student        |18-06-2025|Active       |18-06-2025    |null       |true      |01-09-2001   |
|313       |MEM000447|M     |753          |Premium        |11-01-2023|Active       |11-01-2023    |null       |true      |31-10-1991   |
|314       |MEM000457|M     |753          |Premium        |18-06-2023|Active       |18-06-2023    |null       |true      |06-12-1994   |
|315       |MEM000458|M     |753          |Premium        |05-03-2024|Active       |05-03-2024    |null       |true      |10-01-1996   |
|316       |MEM000459|M     |753          |Basic          |19-03-2024|Active       |19-03-2024    |null       |true      |28-04-1975   |
|317       |MEM000462|F     |753          |Basic          |14-01-2023|Active       |14-01-2023    |null       |true      |03-07-2003   |
|318       |MEM000465|M     |753          |Family         |24-03-2024|Active       |24-03-2024    |null       |true      |30-12-1963   |
|319       |MEM000002|M     |2565         |Premium        |15-03-2024|Active       |15-03-2024    |null       |true      |25-05-1978   |
|320       |MEM000003|M     |2565         |Premium        |29-04-2023|Active       |29-04-2023    |null       |true      |04-01-1990   |
|321       |MEM000007|O     |2565         |Premium        |29-10-2023|Active       |29-10-2023    |null       |true      |23-09-1997   |
|322       |MEM000016|F     |2565         |Senior         |03-06-2025|Active       |03-06-2025    |null       |true      |16-01-1960   |
|323       |MEM000019|M     |2565         |Family         |05-05-2024|Active       |05-05-2024    |null       |true      |28-08-1981   |
|324       |MEM000020|F     |2565         |Basic          |03-04-2023|Active       |03-04-2023    |null       |true      |27-07-1988   |
|325       |MEM000025|F     |2565         |Student        |22-03-2023|Inactive     |22-03-2023    |null       |true      |05-10-2001   |
|326       |MEM000026|M     |2565         |Premium        |12-09-2023|Inactive     |12-09-2023    |null       |true      |22-06-1987   |
|327       |MEM000030|M     |2565         |Basic          |31-12-2023|Active       |31-12-2023    |null       |true      |11-03-1960   |
|328       |MEM000031|F     |2565         |Basic          |06-04-2025|Inactive     |06-04-2025    |null       |true      |29-01-1999   |
|329       |MEM000035|M     |2565         |Premium        |03-11-2024|Active       |03-11-2024    |null       |true      |17-08-1985   |
|330       |MEM000040|F     |2565         |Family         |07-12-2023|Active       |07-12-2023    |null       |true      |26-01-1970   |
|331       |MEM000043|M     |2565         |Senior         |22-10-2024|Inactive     |22-10-2024    |null       |true      |16-06-1946   |
|332       |MEM000051|M     |2565         |Basic          |29-03-2024|Active       |29-03-2024    |null       |true      |18-06-2005   |
|333       |MEM000060|F     |2565         |Family         |27-06-2025|Active       |27-06-2025    |null       |true      |07-10-1966   |
|334       |MEM000062|F     |2565         |Family         |07-04-2025|Active       |07-04-2025    |null       |true      |07-03-1990   |
|335       |MEM000063|M     |2565         |Basic          |29-02-2024|Inactive     |29-02-2024    |null       |true      |12-10-1994   |
|336       |MEM000124|F     |2565         |Basic          |21-02-2025|Active       |21-02-2025    |null       |true      |14-08-1952   |
|337       |MEM000135|F     |2565         |Basic          |05-10-2024|Inactive     |05-10-2024    |null       |true      |08-05-1991   |
|338       |MEM000136|M     |2565         |Premium        |18-02-2025|Active       |18-02-2025    |null       |true      |14-11-1994   |
|339       |MEM000142|F     |2565         |Basic          |14-04-2024|Active       |14-04-2024    |null       |true      |21-12-1994   |
|340       |MEM000159|M     |2565         |Premium        |06-05-2025|Active       |06-05-2025    |null       |true      |13-12-1991   |
|341       |MEM000162|F     |2565         |Basic          |19-03-2025|Active       |19-03-2025    |null       |true      |26-04-1987   |
|342       |MEM000169|M     |2565         |Family         |17-06-2024|Active       |17-06-2024    |null       |true      |07-05-1976   |
|343       |MEM000170|M     |2565         |Family         |17-08-2025|Active       |17-08-2025    |null       |true      |02-11-1993   |
|344       |MEM000174|M     |2565         |Basic          |09-07-2024|Active       |09-07-2024    |null       |true      |06-09-1981   |
|345       |MEM000177|F     |2565         |Senior         |11-08-2023|Active       |11-08-2023    |null       |true      |25-02-1956   |
|346       |MEM000184|F     |2565         |Basic          |10-01-2025|Active       |10-01-2025    |null       |true      |29-10-1974   |
|347       |MEM000186|O     |2565         |Basic          |10-09-2025|Active       |10-09-2025    |null       |true      |09-11-2000   |
|348       |MEM000187|F     |2565         |Family         |05-03-2024|Active       |05-03-2024    |null       |true      |23-11-1989   |
|349       |MEM000192|F     |2565         |Premium        |12-02-2024|Active       |12-02-2024    |null       |true      |21-09-1964   |
|350       |MEM000207|F     |2565         |Student        |23-05-2024|Inactive     |23-05-2024    |null       |true      |08-01-2003   |
|351       |MEM000218|F     |2565         |Basic          |10-11-2024|Active       |10-11-2024    |null       |true      |12-03-2002   |
|352       |MEM000486|F     |1796         |Basic          |30-07-2023|Active       |30-07-2023    |null       |true      |14-05-2004   |
|353       |MEM000487|F     |1152         |Basic          |20-12-2023|Active       |20-12-2023    |null       |true      |10-09-1978   |
|354       |MEM000492|M     |1152         |Premium        |02-01-2025|Active       |02-01-2025    |null       |true      |22-12-1992   |
|355       |MEM000488|F     |77           |Premium        |15-01-2024|Active       |15-01-2024    |null       |true      |27-05-1990   |
|356       |MEM000489|F     |77           |Basic          |08-06-2023|Active       |08-06-2023    |null       |true      |27-12-1993   |
|357       |MEM000494|F     |77           |Basic          |09-12-2024|Inactive     |09-12-2024    |null       |true      |19-02-1992   |
|358       |MEM000490|F     |753          |Basic          |13-01-2023|Active       |13-01-2023    |null       |true      |04-01-1970   |
|359       |MEM000491|M     |753          |Premium        |01-10-2025|Active       |01-10-2025    |null       |true      |23-01-1961   |
|360       |MEM000493|M     |753          |Basic          |19-11-2023|Active       |19-11-2023    |null       |true      |29-05-1997   |
|361       |MEM000227|F     |2565         |Premium        |25-12-2024|Active       |25-12-2024    |null       |true      |05-03-1986   |
|362       |MEM000230|F     |2565         |Premium        |28-12-2024|Inactive     |28-12-2024    |null       |true      |04-01-1992   |
|363       |MEM000235|O     |2565         |Premium        |29-12-2023|Active       |29-12-2023    |null       |true      |13-07-1992   |
|364       |MEM000248|F     |2565         |Basic          |13-04-2023|Active       |13-04-2023    |null       |true      |23-04-1991   |
|365       |MEM000249|F     |2565         |Premium        |18-02-2025|Active       |18-02-2025    |null       |true      |01-09-1966   |
|366       |MEM000262|F     |2565         |Basic          |26-08-2025|Active       |26-08-2025    |null       |true      |20-09-1974   |
|367       |MEM000265|F     |2565         |Basic          |01-12-2022|Active       |01-12-2022    |null       |true      |14-12-2004   |
|368       |MEM000268|F     |2565         |Student        |15-08-2024|Active       |15-08-2024    |null       |true      |16-04-2007   |
|369       |MEM000271|F     |2565         |Family         |15-06-2023|Active       |15-06-2023    |null       |true      |29-11-1987   |
|370       |MEM000276|F     |2565         |Family         |19-04-2024|Active       |19-04-2024    |null       |true      |20-05-1998   |
|371       |MEM000280|M     |2565         |Premium        |29-09-2024|Active       |29-09-2024    |null       |true      |16-07-1994   |
|372       |MEM000292|F     |2565         |Premium        |03-01-2025|Active       |03-01-2025    |null       |true      |05-08-1993   |
|373       |MEM000296|F     |2565         |Premium        |13-05-2023|Active       |13-05-2023    |null       |true      |22-08-1996   |
|374       |MEM000310|F     |2565         |Premium        |08-12-2023|Active       |08-12-2023    |null       |true      |06-12-1990   |
|375       |MEM000315|M     |2565         |Basic          |18-06-2025|Inactive     |18-06-2025    |null       |true      |23-02-1984   |
|376       |MEM000321|F     |2565         |Basic          |05-07-2025|Inactive     |05-07-2025    |null       |true      |31-05-1998   |
|377       |MEM000322|F     |2565         |Family         |28-08-2024|Active       |28-08-2024    |null       |true      |28-10-1983   |
|378       |MEM000325|M     |2565         |Basic          |29-09-2023|Active       |29-09-2023    |null       |true      |23-03-1988   |
|379       |MEM000332|M     |2565         |Premium        |18-09-2023|Active       |18-09-2023    |null       |true      |10-02-1996   |
|380       |MEM000339|M     |2565         |Basic          |15-12-2023|Active       |15-12-2023    |null       |true      |01-07-2007   |
|381       |MEM000341|M     |2565         |Basic          |28-05-2023|Inactive     |28-05-2023    |null       |true      |30-04-1987   |
|382       |MEM000344|F     |2565         |Basic          |23-03-2023|Active       |23-03-2023    |null       |true      |17-02-2003   |
|383       |MEM000347|M     |2565         |Family         |04-04-2024|Active       |04-04-2024    |null       |true      |05-11-1970   |
|384       |MEM000349|M     |2565         |Basic          |28-05-2025|Active       |28-05-2025    |null       |true      |09-02-1986   |
|385       |MEM000358|F     |2565         |Student        |14-10-2024|Active       |14-10-2024    |null       |true      |30-01-2001   |
|386       |MEM000359|M     |2565         |Student        |24-07-2023|Active       |24-07-2023    |null       |true      |15-12-2003   |
|387       |MEM000366|F     |2565         |Basic          |22-11-2022|Active       |22-11-2022    |null       |true      |22-12-1997   |
|388       |MEM000379|M     |2565         |Basic          |11-05-2023|Active       |11-05-2023    |null       |true      |15-06-1997   |
|389       |MEM000381|F     |2565         |Premium        |13-03-2025|Active       |13-03-2025    |null       |true      |09-05-1967   |
|390       |MEM000382|M     |2565         |Basic          |03-04-2025|Inactive     |03-04-2025    |null       |true      |23-06-1996   |
|391       |MEM000389|M     |2565         |Basic          |05-08-2024|Active       |05-08-2024    |null       |true      |23-05-1991   |
|392       |MEM000391|M     |2565         |Family         |26-03-2025|Active       |26-03-2025    |null       |true      |26-09-1986   |
|393       |MEM000397|F     |2565         |Family         |27-02-2024|Active       |27-02-2024    |null       |true      |30-01-1970   |
|394       |MEM000417|F     |2565         |Family         |28-07-2023|Active       |28-07-2023    |null       |true      |15-12-1991   |
|395       |MEM000420|M     |2565         |Basic          |19-08-2023|Active       |19-08-2023    |null       |true      |04-01-1962   |
|396       |MEM000424|M     |2565         |Basic          |21-07-2025|Active       |21-07-2025    |null       |true      |18-01-1983   |
|397       |MEM000428|M     |2565         |Premium        |18-12-2024|Active       |18-12-2024    |null       |true      |18-10-1984   |
|398       |MEM000433|F     |2565         |Basic          |16-05-2023|Inactive     |16-05-2023    |null       |true      |27-02-2006   |
|399       |MEM000435|M     |2565         |Student        |09-09-2023|Active       |09-09-2023    |null       |true      |11-11-2003   |
|400       |MEM000438|F     |2565         |Senior         |30-01-2025|Active       |30-01-2025    |null       |true      |08-07-1948   |
|401       |MEM000443|M     |2565         |Premium        |15-07-2024|Active       |15-07-2024    |null       |true      |08-06-1998   |
|402       |MEM000446|M     |2565         |Premium        |22-11-2024|Inactive     |22-11-2024    |null       |true      |18-11-1960   |
|403       |MEM000450|M     |2565         |Family         |02-01-2023|Inactive     |02-01-2023    |null       |true      |11-06-1999   |
|404       |MEM000460|M     |2565         |Premium        |12-10-2023|Active       |12-10-2023    |null       |true      |19-02-1971   |
|405       |MEM000471|F     |2565         |Basic          |13-04-2023|Inactive     |13-04-2023    |null       |true      |18-01-1993   |
|406       |MEM000476|M     |2565         |Family         |20-05-2023|Active       |20-05-2023    |null       |true      |26-05-1962   |
|407       |MEM000478|M     |2565         |Premium        |26-02-2023|Active       |26-02-2023    |null       |true      |15-04-1968   |
|408       |MEM000500|M     |2565         |Student        |08-12-2023|Active       |08-12-2023    |null       |true      |13-05-2001   |
|409       |MEM000073|F     |1796         |Basic          |21-01-2024|Active       |21-01-2024    |null       |true      |21-06-2001   |
|410       |MEM000079|F     |1796         |Basic          |08-06-2023|Inactive     |08-06-2023    |null       |true      |22-12-1981   |
|411       |MEM000080|F     |1796         |Basic          |25-03-2023|Active       |25-03-2023    |null       |true      |25-03-1993   |
|412       |MEM000082|F     |1796         |Premium        |08-12-2023|Active       |08-12-2023    |null       |true      |14-10-1988   |
|413       |MEM000084|F     |1796         |Basic          |13-02-2024|Active       |13-02-2024    |null       |true      |16-01-1995   |
|414       |MEM000087|F     |1796         |Basic          |23-10-2022|Active       |23-10-2022    |null       |true      |17-04-2005   |
|415       |MEM000088|F     |1796         |Family         |01-08-2024|Active       |01-08-2024    |null       |true      |19-12-1978   |
|416       |MEM000090|F     |1796         |Basic          |26-11-2024|Active       |26-11-2024    |null       |true      |21-04-2001   |
|417       |MEM000091|M     |1796         |Premium        |26-05-2023|Active       |26-05-2023    |null       |true      |21-07-1991   |
|418       |MEM000093|O     |1796         |Senior         |29-04-2025|Active       |29-04-2025    |null       |true      |11-11-1954   |
|419       |MEM000105|F     |1796         |Student        |16-03-2025|Active       |16-03-2025    |null       |true      |21-06-2003   |
|420       |MEM000108|M     |1796         |Basic          |30-10-2022|Active       |30-10-2022    |null       |true      |25-05-2002   |
|421       |MEM000110|F     |1796         |Basic          |28-12-2022|Active       |28-12-2022    |null       |true      |27-08-1997   |
|422       |MEM000116|F     |1796         |Student        |02-10-2025|Inactive     |02-10-2025    |null       |true      |12-02-2006   |
|423       |MEM000117|F     |1796         |Basic          |11-08-2024|Active       |11-08-2024    |null       |true      |09-06-1986   |
|424       |MEM000121|M     |1796         |Basic          |24-07-2025|Active       |24-07-2025    |null       |true      |07-11-1972   |
|425       |MEM000122|M     |1796         |Premium        |04-07-2025|Inactive     |04-07-2025    |null       |true      |13-02-1988   |
|426       |MEM000123|M     |1796         |Premium        |03-10-2023|Inactive     |03-10-2023    |null       |true      |01-04-1966   |
|427       |MEM000129|F     |1796         |Basic          |23-02-2023|Active       |23-02-2023    |null       |true      |07-04-1993   |
|428       |MEM000131|F     |1796         |Basic          |04-05-2023|Inactive     |04-05-2023    |null       |true      |27-01-1986   |
|429       |MEM000190|F     |1796         |Student        |26-07-2024|Active       |26-07-2024    |null       |true      |05-03-2001   |
|430       |MEM000191|F     |1796         |Senior         |12-12-2023|Inactive     |12-12-2023    |null       |true      |23-05-1945   |
|431       |MEM000209|M     |1796         |Basic          |13-06-2025|Active       |13-06-2025    |null       |true      |09-02-1999   |
|432       |MEM000211|F     |1796         |Basic          |24-03-2024|Inactive     |24-03-2024    |null       |true      |17-05-1987   |
|433       |MEM000212|F     |1796         |Basic          |21-12-2024|Inactive     |21-12-2024    |null       |true      |16-01-1989   |
|434       |MEM000219|M     |1796         |Basic          |20-06-2024|Active       |20-06-2024    |null       |true      |08-01-1969   |
|435       |MEM000223|O     |1796         |Basic          |06-05-2023|Inactive     |06-05-2023    |null       |true      |20-08-1991   |
|436       |MEM000224|F     |1796         |Premium        |22-07-2023|Inactive     |22-07-2023    |null       |true      |12-07-1994   |
|437       |MEM000228|F     |1796         |Premium        |12-10-2023|Active       |12-10-2023    |null       |true      |14-06-1991   |
|438       |MEM000232|F     |1796         |Family         |02-05-2024|Active       |02-05-2024    |null       |true      |02-01-1987   |
|439       |MEM000234|F     |1796         |Student        |18-07-2023|Active       |18-07-2023    |null       |true      |14-09-2004   |
|440       |MEM000238|M     |1796         |Family         |21-01-2023|Active       |21-01-2023    |null       |true      |25-01-1978   |
|441       |MEM000259|M     |1796         |Basic          |07-03-2025|Inactive     |07-03-2025    |null       |true      |25-02-1968   |
|442       |MEM000260|M     |1796         |Premium        |24-01-2023|Active       |24-01-2023    |null       |true      |22-04-1983   |
|443       |MEM000261|F     |1796         |Basic          |19-12-2024|Active       |19-12-2024    |null       |true      |20-02-1996   |
|444       |MEM000263|M     |1796         |Premium        |19-01-2024|Active       |19-01-2024    |null       |true      |09-06-1988   |
|445       |MEM000264|F     |1796         |Premium        |24-07-2025|Active       |24-07-2025    |null       |true      |19-11-1973   |
|446       |MEM000267|F     |1796         |Student        |03-02-2023|Active       |03-02-2023    |null       |true      |04-11-2003   |
|447       |MEM000270|M     |1796         |Student        |19-07-2025|Active       |19-07-2025    |null       |true      |09-12-2000   |
|448       |MEM000272|M     |1796         |Premium        |10-06-2024|Active       |10-06-2024    |null       |true      |06-11-1994   |
|449       |MEM000281|M     |1796         |Premium        |13-07-2025|Active       |13-07-2025    |null       |true      |31-08-1994   |
|450       |MEM000284|M     |1796         |Student        |28-07-2025|Active       |28-07-2025    |null       |true      |27-10-1999   |
|451       |MEM000285|M     |1796         |Basic          |01-03-2025|Active       |01-03-2025    |null       |true      |23-01-1990   |
|452       |MEM000287|M     |1796         |Family         |03-02-2024|Inactive     |03-02-2024    |null       |true      |11-10-1964   |
|453       |MEM000290|M     |1796         |Basic          |10-04-2023|Inactive     |10-04-2023    |null       |true      |23-12-1999   |
|454       |MEM000291|M     |1796         |Student        |29-11-2024|Active       |29-11-2024    |null       |true      |12-08-2002   |
|455       |MEM000480|M     |1796         |Basic          |29-07-2025|Active       |29-07-2025    |null       |true      |13-09-2003   |
|456       |MEM000498|F     |1796         |Basic          |21-07-2023|Inactive     |21-07-2023    |null       |true      |18-09-1992   |
|457       |MEM000419|O     |1152         |Family         |12-08-2023|Active       |12-08-2023    |null       |true      |05-10-1997   |
|458       |MEM000421|F     |1152         |Premium        |18-09-2024|Active       |18-09-2024    |null       |true      |15-10-1996   |
|459       |MEM000422|F     |1152         |Premium        |05-12-2024|Active       |05-12-2024    |null       |true      |07-12-1989   |
|460       |MEM000423|F     |1152         |Basic          |12-10-2023|Active       |12-10-2023    |null       |true      |18-09-1952   |
|461       |MEM000426|F     |1152         |Basic          |24-03-2024|Inactive     |24-03-2024    |null       |true      |28-03-1996   |
|462       |MEM000466|M     |1152         |Basic          |29-04-2025|Active       |29-04-2025    |null       |true      |27-01-1977   |
|463       |MEM000469|F     |1152         |Premium        |10-10-2025|Active       |10-10-2025    |null       |true      |07-07-1993   |
|464       |MEM000470|F     |1152         |Student        |15-10-2023|Active       |15-10-2023    |null       |true      |10-05-2003   |
|465       |MEM000475|F     |1152         |Student        |15-06-2025|Active       |15-06-2025    |null       |true      |18-09-2003   |
|466       |MEM000038|M     |77           |Basic          |05-10-2025|Active       |05-10-2025    |null       |true      |20-12-1972   |
|467       |MEM000039|F     |77           |Basic          |19-09-2025|Active       |19-09-2025    |null       |true      |26-12-1981   |
|468       |MEM000041|F     |77           |Premium        |01-07-2024|Active       |01-07-2024    |null       |true      |18-12-1998   |
|469       |MEM000048|F     |77           |Basic          |24-06-2024|Active       |24-06-2024    |null       |true      |11-04-1992   |
|470       |MEM000168|M     |77           |Premium        |12-11-2024|Active       |12-11-2024    |null       |true      |31-08-1983   |
|471       |MEM000171|O     |77           |Student        |07-11-2023|Active       |07-11-2023    |null       |true      |11-01-2006   |
|472       |MEM000175|F     |77           |Premium        |11-05-2023|Active       |11-05-2023    |null       |true      |23-09-1966   |
|473       |MEM000176|M     |77           |Student        |27-03-2025|Active       |27-03-2025    |null       |true      |14-12-2001   |
|474       |MEM000183|F     |77           |Basic          |30-08-2025|Inactive     |30-08-2025    |null       |true      |15-10-1971   |
|475       |MEM000185|F     |77           |Basic          |30-01-2025|Active       |30-01-2025    |null       |true      |13-09-1996   |
